2025-10-26 14:19:32,515 | DEBUG | rag_app | Logger initialized. APP_LOG_PATH=logs/app.log ERR_LOG_PATH=logs/error.log
2025-10-26 15:14:18,521 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 150, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'rrf', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:14:18,523 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:14:18,523 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:14:18,523 | INFO | rag_app | Using RRF reranker (k_base=60).
2025-10-26 15:14:18,566 | INFO | rag_app | Uploaded 3 new files: ['2112.01527v3.pdf', '2503.19108v1 (1).pdf', '2508.10104v1.pdf']
2025-10-26 15:14:18,589 | INFO | rag_app | build_index() incremental mode with 3 new file(s): ['2112.01527v3.pdf', '2503.19108v1 (1).pdf', '2508.10104v1.pdf']
2025-10-26 15:14:19,135 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 150, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'rrf', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:14:19,146 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:14:19,146 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:14:19,174 | INFO | rag_app | Using RRF reranker (k_base=60).
2025-10-26 15:14:19,248 | INFO | rag_app | Uploaded 3 new files: ['2112.01527v3.pdf', '2503.19108v1 (1).pdf', '2508.10104v1.pdf']
2025-10-26 15:14:19,268 | INFO | rag_app | build_index() incremental mode with 3 new file(s): ['2112.01527v3.pdf', '2503.19108v1 (1).pdf', '2508.10104v1.pdf']
2025-10-26 15:14:21,510 | INFO | rag_app | Loaded 3 docs from new_paths for incremental add
2025-10-26 15:14:21,511 | INFO | rag_app | New docs chunked into 579 chunks (size=800 overlap=150)
2025-10-26 15:14:21,533 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:14:21,540 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:14:22,170 | INFO | rag_app | Loaded 3 docs from new_paths for incremental add
2025-10-26 15:14:22,185 | INFO | rag_app | New docs chunked into 579 chunks (size=800 overlap=150)
2025-10-26 15:14:22,203 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:14:22,210 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:14:28,192 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:14:28,202 | INFO | rag_app | Full rebuild fallback produced 809 chunks (size=800 overlap=150)
2025-10-26 15:14:28,286 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:14:28,288 | INFO | rag_app | Full rebuild fallback produced 809 chunks (size=800 overlap=150)
2025-10-26 15:14:50,227 | INFO | rag_app | Full rebuild fallback complete.
2025-10-26 15:14:50,249 | INFO | rag_app | UI question: 'WHAT IS DINOV3 AND RLEG' (use_llm=True)
2025-10-26 15:14:50,252 | INFO | rag_app | ask() question='WHAT IS DINOV3 AND RLEG' k_init=50 k_final=12 use_llm=True
2025-10-26 15:14:50,254 | DEBUG | rag_app | topic flags: want_rleg=True want_dino=True
2025-10-26 15:14:50,748 | DEBUG | rag_app | generic retrieval -> 50 hits
2025-10-26 15:14:51,515 | DEBUG | rag_app | RLEG retrieval -> 50 hits
2025-10-26 15:14:51,582 | DEBUG | rag_app | DINOv3 retrieval -> 50 hits
2025-10-26 15:14:51,588 | INFO | rag_app | Full rebuild fallback complete.
2025-10-26 15:14:59,048 | INFO | rag_app | answer generated, 318 chars
2025-10-26 15:14:59,052 | INFO | rag_app | answer confidence=1.000
2025-10-26 15:14:59,061 | INFO | rag_app | UI answer len=318 chars conf=1.000
2025-10-26 15:18:40,590 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 150, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'rrf', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:18:40,592 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:18:40,592 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:18:40,592 | INFO | rag_app | Using RRF reranker (k_base=60).
2025-10-26 15:18:40,687 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 150, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'rrf', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:18:40,687 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:18:40,687 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:18:40,687 | INFO | rag_app | Using RRF reranker (k_base=60).
2025-10-26 15:18:40,704 | INFO | rag_app | Uploaded 3 new files: ['2112.01527v3.pdf', '2503.19108v1 (1).pdf', '2508.10104v1.pdf']
2025-10-26 15:18:40,708 | INFO | rag_app | build_index() incremental mode with 3 new file(s): ['2112.01527v3.pdf', '2503.19108v1 (1).pdf', '2508.10104v1.pdf']
2025-10-26 15:18:40,737 | INFO | rag_app | Uploaded 3 new files: ['2112.01527v3.pdf', '2503.19108v1 (1).pdf', '2508.10104v1.pdf']
2025-10-26 15:18:40,754 | INFO | rag_app | build_index() incremental mode with 3 new file(s): ['2112.01527v3.pdf', '2503.19108v1 (1).pdf', '2508.10104v1.pdf']
2025-10-26 15:18:40,962 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 150, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'rrf', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:18:40,983 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:18:41,003 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:18:41,050 | INFO | rag_app | Using RRF reranker (k_base=60).
2025-10-26 15:18:41,398 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 150, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'rrf', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:18:41,413 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:18:41,435 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:18:41,435 | INFO | rag_app | Using RRF reranker (k_base=60).
2025-10-26 15:18:41,495 | INFO | rag_app | Uploaded 3 new files: ['2112.01527v3.pdf', '2503.19108v1 (1).pdf', '2508.10104v1.pdf']
2025-10-26 15:18:41,518 | INFO | rag_app | build_index() incremental mode with 3 new file(s): ['2112.01527v3.pdf', '2503.19108v1 (1).pdf', '2508.10104v1.pdf']
2025-10-26 15:18:44,859 | INFO | rag_app | Loaded 3 docs from new_paths for incremental add
2025-10-26 15:18:44,871 | INFO | rag_app | New docs chunked into 579 chunks (size=800 overlap=150)
2025-10-26 15:18:44,884 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:18:44,890 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:18:46,053 | INFO | rag_app | Loaded 3 docs from new_paths for incremental add
2025-10-26 15:18:46,108 | INFO | rag_app | New docs chunked into 579 chunks (size=800 overlap=150)
2025-10-26 15:18:46,193 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:18:46,212 | INFO | rag_app | Loaded 3 docs from new_paths for incremental add
2025-10-26 15:18:46,337 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:18:46,357 | INFO | rag_app | New docs chunked into 579 chunks (size=800 overlap=150)
2025-10-26 15:18:46,371 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:18:46,371 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:18:55,237 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:18:55,271 | INFO | rag_app | Full rebuild fallback produced 809 chunks (size=800 overlap=150)
2025-10-26 15:18:55,574 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:18:55,592 | INFO | rag_app | Full rebuild fallback produced 809 chunks (size=800 overlap=150)
2025-10-26 15:18:55,631 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:18:55,633 | INFO | rag_app | Full rebuild fallback produced 809 chunks (size=800 overlap=150)
2025-10-26 15:19:31,185 | DEBUG | rag_app | Logger initialized. APP_LOG_PATH=logs/app.log ERR_LOG_PATH=logs/error.log
2025-10-26 15:19:31,186 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 150, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'rrf', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:19:31,186 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:19:31,186 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:19:31,186 | INFO | rag_app | Using RRF reranker (k_base=60).
2025-10-26 15:19:42,075 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 150, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'rrf', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:19:42,076 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:19:42,076 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:19:42,076 | INFO | rag_app | Using RRF reranker (k_base=60).
2025-10-26 15:19:42,082 | INFO | rag_app | Uploaded 1 new files: ['2112.01527v3.pdf']
2025-10-26 15:19:42,083 | INFO | rag_app | build_index() incremental mode with 1 new file(s): ['2112.01527v3.pdf']
2025-10-26 15:19:42,299 | INFO | rag_app | Loaded 1 docs from new_paths for incremental add
2025-10-26 15:19:42,300 | INFO | rag_app | New docs chunked into 123 chunks (size=800 overlap=150)
2025-10-26 15:19:42,300 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:19:42,301 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:19:45,472 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:19:45,474 | INFO | rag_app | Full rebuild fallback produced 809 chunks (size=800 overlap=150)
2025-10-26 15:20:01,141 | INFO | rag_app | Full rebuild fallback complete.
2025-10-26 15:20:07,814 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 150, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'rrf', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:20:07,815 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:20:07,815 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:20:07,815 | INFO | rag_app | Using RRF reranker (k_base=60).
2025-10-26 15:20:07,822 | INFO | rag_app | Uploaded 1 new files: ['2112.01527v3.pdf']
2025-10-26 15:20:07,826 | INFO | rag_app | build_index() incremental mode with 1 new file(s): ['2112.01527v3.pdf']
2025-10-26 15:20:08,050 | INFO | rag_app | Loaded 1 docs from new_paths for incremental add
2025-10-26 15:20:08,051 | INFO | rag_app | New docs chunked into 123 chunks (size=800 overlap=150)
2025-10-26 15:20:08,051 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:20:08,052 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:20:11,306 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:20:11,308 | INFO | rag_app | Full rebuild fallback produced 809 chunks (size=800 overlap=150)
2025-10-26 15:20:20,805 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 150, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'rrf', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:20:20,806 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:20:20,806 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:20:20,806 | INFO | rag_app | Using RRF reranker (k_base=60).
2025-10-26 15:20:20,824 | INFO | rag_app | Uploaded 2 new files: ['2112.01527v3.pdf', '2112.01527v3.pdf']
2025-10-26 15:20:20,825 | INFO | rag_app | build_index() incremental mode with 2 new file(s): ['2112.01527v3.pdf', '2112.01527v3.pdf']
2025-10-26 15:20:21,462 | INFO | rag_app | Loaded 2 docs from new_paths for incremental add
2025-10-26 15:20:21,463 | INFO | rag_app | New docs chunked into 246 chunks (size=800 overlap=150)
2025-10-26 15:20:21,464 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:20:21,464 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:20:24,845 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:20:24,850 | INFO | rag_app | Full rebuild fallback produced 809 chunks (size=800 overlap=150)
2025-10-26 15:20:29,104 | INFO | rag_app | Full rebuild fallback complete.
2025-10-26 15:20:39,794 | INFO | rag_app | Full rebuild fallback complete.
2025-10-26 15:20:44,586 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 150, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'rrf', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:20:44,586 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:20:44,586 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:20:44,586 | INFO | rag_app | Using RRF reranker (k_base=60).
2025-10-26 15:20:44,596 | INFO | rag_app | Uploaded 2 new files: ['2112.01527v3.pdf', '2112.01527v3.pdf']
2025-10-26 15:20:44,597 | INFO | rag_app | build_index() incremental mode with 2 new file(s): ['2112.01527v3.pdf', '2112.01527v3.pdf']
2025-10-26 15:20:44,993 | INFO | rag_app | Loaded 2 docs from new_paths for incremental add
2025-10-26 15:20:44,994 | INFO | rag_app | New docs chunked into 246 chunks (size=800 overlap=150)
2025-10-26 15:20:44,994 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:20:44,995 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:20:48,197 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:20:48,199 | INFO | rag_app | Full rebuild fallback produced 809 chunks (size=800 overlap=150)
2025-10-26 15:21:03,913 | INFO | rag_app | Full rebuild fallback complete.
2025-10-26 15:21:08,116 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 150, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'rrf', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:21:08,116 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:21:08,116 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:21:08,116 | INFO | rag_app | Using RRF reranker (k_base=60).
2025-10-26 15:21:08,131 | INFO | rag_app | Uploaded 2 new files: ['2112.01527v3.pdf', '2112.01527v3.pdf']
2025-10-26 15:21:08,133 | INFO | rag_app | build_index() incremental mode with 2 new file(s): ['2112.01527v3.pdf', '2112.01527v3.pdf']
2025-10-26 15:21:08,328 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 150, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'rrf', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:21:08,328 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:21:08,329 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:21:08,329 | INFO | rag_app | Using RRF reranker (k_base=60).
2025-10-26 15:21:08,381 | INFO | rag_app | Uploaded 2 new files: ['2112.01527v3.pdf', '2112.01527v3.pdf']
2025-10-26 15:21:08,397 | INFO | rag_app | build_index() incremental mode with 2 new file(s): ['2112.01527v3.pdf', '2112.01527v3.pdf']
2025-10-26 15:21:08,631 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 150, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'rrf', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:21:08,631 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:21:08,631 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:21:08,631 | INFO | rag_app | Using RRF reranker (k_base=60).
2025-10-26 15:21:08,683 | INFO | rag_app | Uploaded 2 new files: ['2112.01527v3.pdf', '2112.01527v3.pdf']
2025-10-26 15:21:08,698 | INFO | rag_app | build_index() incremental mode with 2 new file(s): ['2112.01527v3.pdf', '2112.01527v3.pdf']
2025-10-26 15:21:08,712 | INFO | rag_app | Loaded 2 docs from new_paths for incremental add
2025-10-26 15:21:08,713 | INFO | rag_app | New docs chunked into 246 chunks (size=800 overlap=150)
2025-10-26 15:21:08,729 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:21:08,744 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:21:09,934 | INFO | rag_app | Loaded 2 docs from new_paths for incremental add
2025-10-26 15:21:09,959 | INFO | rag_app | New docs chunked into 246 chunks (size=800 overlap=150)
2025-10-26 15:21:09,971 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:21:09,971 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:21:10,111 | INFO | rag_app | Loaded 2 docs from new_paths for incremental add
2025-10-26 15:21:10,133 | INFO | rag_app | New docs chunked into 246 chunks (size=800 overlap=150)
2025-10-26 15:21:10,146 | WARNING | rag_app | VectorStore has NO add_chunks() (likely old Pydantic version). Falling back to full rebuild of entire corpus.
2025-10-26 15:21:10,167 | INFO | rag_app | Full rebuild fallback: scanning data
2025-10-26 15:21:19,216 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:21:19,219 | INFO | rag_app | Full rebuild fallback produced 809 chunks (size=800 overlap=150)
2025-10-26 15:21:19,220 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:21:19,232 | INFO | rag_app | Full rebuild fallback produced 809 chunks (size=800 overlap=150)
2025-10-26 15:21:19,353 | INFO | rag_app | Loaded 10 docs for full rebuild fallback
2025-10-26 15:21:19,355 | INFO | rag_app | Full rebuild fallback produced 809 chunks (size=800 overlap=150)
2025-10-26 15:21:43,914 | INFO | rag_app | Full rebuild fallback complete.
2025-10-26 15:21:43,919 | INFO | rag_app | Full rebuild fallback complete.
2025-10-26 15:21:44,143 | INFO | rag_app | UI question: 'WHAT IS EOMT' (use_llm=True)
2025-10-26 15:21:44,144 | INFO | rag_app | ask() question='WHAT IS EOMT' k_init=50 k_final=12 use_llm=True
2025-10-26 15:21:44,147 | DEBUG | rag_app | topic flags: want_rleg=False want_dino=False
2025-10-26 15:21:44,412 | DEBUG | rag_app | generic retrieval -> 50 hits
2025-10-26 15:21:50,386 | INFO | rag_app | answer generated, 269 chars
2025-10-26 15:21:50,389 | INFO | rag_app | answer confidence=1.000
2025-10-26 15:21:50,399 | INFO | rag_app | UI answer len=269 chars conf=1.000
2025-10-26 15:31:24,292 | DEBUG | rag_app | Logger initialized. APP_LOG_PATH=logs/app.log ERR_LOG_PATH=logs/error.log
2025-10-26 15:31:24,293 | DEBUG | rag_app | Initializing RAGPipeline with settings: {'data_dir': 'data', 'sqlite_path': 'store/chunks.sqlite3', 'faiss_index_path': 'store/index.faiss', 'id_map_path': 'store/chunk_ids.npy', 'embedding_model_name': 'sentence-transformers/all-MiniLM-L6-v2', 'chunk_size': 800, 'chunk_overlap': 300, 'default_top_k': 12, 'reranker_candidates': 50, 'reranker_type': 'mmr', 'mmr_lambda': 0.6, 'cross_encoder_model': 'cross-encoder/ms-marco-MiniLM-L-6-v2', 'gemini_reranker_model': 'gemini-2.5-flash', 'rrf_k_base': 60}
2025-10-26 15:31:24,293 | DEBUG | rag_app | Embedder initialized with model: sentence-transformers/all-MiniLM-L6-v2
2025-10-26 15:31:24,294 | DEBUG | rag_app | VectorStore initialized. sqlite=store/chunks.sqlite3 faiss=store/index.faiss idmap=store/chunk_ids.npy
2025-10-26 15:31:24,294 | INFO | rag_app | Using MMR reranker (lambda=0.60).
